"id","start","end","orig_string","parent_id","text_id","status","user_added_id","annotation_project_id","content_type_id","object_id"
15332,4168,4175,,,12061,,16,16,40,137569
15333,4195,4203,,,12061,,16,16,40,137570
15334,4647,4671,,,12061,,16,16,39,137571
15335,4707,4753,,,12061,,16,16,41,137572
15336,4774,4777,,,12061,,16,16,41,137573
15337,43,56,,,12047,,16,16,39,137574
15338,65,91,,,12047,,16,16,39,137575
15339,116,147,,,12047,,16,16,39,137576
15341,220,230,,,12047,,16,16,39,137578
15342,290,297,,,12047,,16,16,40,137579
15343,319,352,,,12047,,16,16,41,137580
15344,374,398,,,12047,,16,16,41,137581
15345,471,498,,,12047,,16,16,41,137582
15346,587,597,,,12047,,16,16,39,137583
15347,882,892,,,12047,,16,16,41,137584
15348,905,916,,,12047,,16,16,39,137585
15349,1183,1210,,,12047,,16,16,41,137586
15350,1248,1250,,,12047,,16,16,41,137587
15351,1274,1287,,,12047,,16,16,41,137588
15352,1427,1440,,,12047,,16,16,41,137589
15353,1535,1551,,,12047,,16,16,41,137590
15354,2040,2087,,,12047,,16,16,41,137591
15355,2505,2539,,,12047,,16,16,41,137592
15356,2730,2751,,,12047,,16,16,41,137593
15357,2806,2820,,,12047,,16,16,41,137594
15358,23,37,,,11927,,16,16,39,137595
15359,93,116,,,11927,,16,16,39,137596
15360,185,202,,,11927,,16,16,39,137597
15361,320,330,,,11927,,16,16,39,137598
15362,346,354,,,11927,,16,16,39,137599
15363,368,377,,,11927,,16,16,39,137600
15364,459,492,,,11927,,16,16,39,137601
15365,625,636,,,11927,,16,16,41,137602
15366,722,735,,,11927,,16,16,40,137603
15367,1174,1191,,,11927,,16,16,41,137604
15368,1195,1199,,,11927,,16,16,40,137605
15369,1210,1236,,,11927,,16,16,39,137606
15370,141,146,,,58322,,16,16,40,137607
15371,205,211,,,58322,,16,16,40,137608
15372,258,266,,,58322,,16,16,40,137609
15373,325,332,,,58322,,16,16,40,137610
15374,27,36,,,12413,,16,16,39,137611
15375,45,54,,,12413,,16,16,39,137612
15376,92,121,,,12413,,16,16,39,137613
15377,157,176,,,12413,,16,16,39,137614
15378,225,232,,,12413,,16,16,40,137615
15379,243,247,,,12413,,16,16,40,137616
15380,267,274,,,12413,,16,16,41,137617
15381,314,328,,,12413,,16,16,39,137618
15382,387,405,,,12413,,16,16,39,137619
15383,476,486,,,12413,,16,16,39,137620
15384,847,865,,,12413,,16,16,39,137621
15385,869,874,,,12413,,16,16,40,137622
15386,944,951,,,12413,,16,16,40,137623
15387,955,962,,,12413,,16,16,40,137624
15388,1084,1093,,,12413,,16,16,40,137625
15389,1132,1139,,,12413,,16,16,40,137626
15390,1181,1185,,,12413,,16,16,40,137627
15391,1187,1193,,,12413,,16,16,40,137628
15392,1289,1294,,,12413,,16,16,40,137629
15393,1296,1304,,,12413,,16,16,40,137630
15394,1306,1313,,,12413,,16,16,40,137631
15395,1315,1324,,,12413,,16,16,40,137632
15396,1326,1329,,,12413,,16,16,40,137633
15397,1331,1337,,,12413,,16,16,40,137634
15398,1339,1346,,,12413,,16,16,40,137635
15399,1348,1355,,,12413,,16,16,40,137636
15400,1357,1362,,,12413,,16,16,40,137637
15401,1707,1718,,,12413,,16,16,39,137638
15402,2229,2287,,,12413,,16,16,41,137639
15403,2308,2347,,,12413,,16,16,41,137640
15404,2378,2397,,,12413,,16,16,41,137641
15405,2421,2474,,,12413,,16,16,41,137642
15406,2586,2605,,,12413,,16,16,41,137643
15408,2627,2651,,,12413,,16,16,41,137645
15409,47,63,,,12313,,16,16,39,137646
15410,161,182,,,12313,,16,16,39,137647
15411,199,221,,,12313,,16,16,39,137648
15412,238,258,,,12313,,16,16,39,137649
15413,286,290,,,12313,,16,16,40,137650
15414,409,426,,,12313,,16,16,40,137651
15415,452,481,,,12313,,16,16,40,137652
15416,486,510,,,12313,,16,16,40,137653
15417,603,612,,,12313,,16,16,40,137654
15418,640,650,,,12313,,16,16,40,137655
15419,913,949,,,12313,,16,16,39,137656
15420,1341,1374,,,12313,,16,16,39,137657
15421,1625,1645,,,12313,,16,16,39,137658
15422,1651,1669,,,12313,,16,16,39,137659
15423,17,28,,,12721,,16,16,39,137675
15424,163,168,,,12721,,16,16,40,137676
15425,204,210,,,12721,,16,16,40,137677
15426,270,275,,,12721,,16,16,40,137678
15427,277,287,,,12721,,16,16,40,137679
15428,304,312,,,12721,,16,16,40,137680
15429,617,623,,,12721,,16,16,40,137681
15430,1367,1383,,,12721,,16,16,39,137682
15431,1389,1423,,,12721,,16,16,41,137683
15432,1491,1501,,,12721,,16,16,39,137685
15433,1708,1716,,,12721,,16,16,40,137686
15434,1747,1751,,,12721,,16,16,40,137687
15435,1826,1833,,,12721,,16,16,40,137688
15436,1880,1906,,,12721,,16,16,41,137689
15437,2710,2728,,,12721,,16,16,41,137690
15438,2911,2932,,,12721,,16,16,39,137691
15439,2949,2958,,,12721,,16,16,39,137692
15440,31,40,,,12623,,16,16,39,137695
15441,174,184,,,12623,,16,16,40,137697
15442,210,235,,,12623,,16,16,41,137698
15443,295,301,,,12623,,16,16,40,137699
15444,305,309,,,12623,,16,16,40,137700
15445,342,352,,,12623,,16,16,40,137701
15446,433,446,,,12623,,16,16,40,137702
15447,470,478,,,12623,,16,16,40,137703
15448,506,514,,,12623,,16,16,40,137704
15449,1252,1268,,,12623,,16,16,39,137705
15450,1277,1315,,,12623,,16,16,41,137706
15451,1578,1587,,,12623,,16,16,39,137707
15452,1944,1960,,,12623,,16,16,39,137708
15453,2092,2095,,,12623,,16,16,41,137709
15454,2136,2150,,,12623,,16,16,41,137710
15455,2163,2174,,,12623,,16,16,41,137711
15456,2210,2245,,,12623,,16,16,41,137712
15457,2262,2278,,,12623,,16,16,41,137713
15458,2299,2322,,,12623,,16,16,41,137714
15459,2372,2389,,,12623,,16,16,41,137715
15460,31,57,,,13319,,16,16,39,137716
15461,81,97,,,13319,,16,16,39,137718
15462,110,125,,,13319,,16,16,39,137719
15463,172,185,,,13319,,16,16,41,137720
15464,254,269,,,13319,,16,16,41,137721
15465,448,478,,,13319,,16,16,39,137722
15466,554,568,,,13319,,16,16,40,137723
15467,580,610,,,13319,,16,16,39,137724
15468,772,802,,,13319,,16,16,39,137725
15469,956,970,,,13319,,16,16,40,137727
15470,1099,1121,,,13319,,16,16,41,137728
15471,1302,1320,,,13319,,16,16,41,137729
15472,1339,1354,,,13319,,16,16,39,137730
15473,10,24,,,13283,,16,16,39,137731
15474,154,158,,,13283,,16,16,40,137732
15475,160,166,,,13283,,16,16,40,137733
15476,181,188,,,13283,,16,16,40,137734
15477,226,236,,,13283,,16,16,41,137735
15478,288,298,,,13283,,16,16,41,137736
15479,335,350,,,13283,,16,16,39,137737
15480,569,588,,,13283,,16,16,39,137739
15481,1129,1132,,,13283,,16,16,40,137740
15482,1154,1167,,,13283,,16,16,40,137741
15483,1171,1186,,,13283,,16,16,40,137742
15484,1208,1216,,,13283,,16,16,40,137743
15485,1220,1228,,,13283,,16,16,40,137744
15486,1255,1263,,,13283,,16,16,40,137745
15487,1306,1316,,,13283,,16,16,40,137746
15488,3093,3103,,,13283,,16,16,40,137748
15489,3411,3448,,,13283,,16,16,41,137749
15490,3802,3805,,,13283,,16,16,40,137750
15491,3820,3833,,,13283,,16,16,40,137751
15492,4210,4276,,,13283,,16,16,41,137752
15493,9,17,,,13231,,16,16,39,137754
15494,187,203,,,13231,,16,16,39,137755
15495,104,116,,,13231,,16,16,41,137756
15496,217,233,,,13231,,16,16,39,137757
15497,269,281,,,13231,,16,16,39,137758
15498,286,301,,,13231,,16,16,39,137759
15499,314,335,,,13231,,16,16,41,137760
15500,345,373,,,13231,,16,16,41,137761
15501,435,452,,,13231,,16,16,41,137762
15502,707,714,,,13231,,16,16,40,137763
15503,719,729,,,13231,,16,16,39,137764
15504,734,748,,,13231,,16,16,39,137765
15505,807,815,,,13231,,16,16,39,137766
15506,858,870,,,13231,,16,16,39,137767
15507,891,906,,,13231,,16,16,39,137768
15508,908,919,,,13231,,16,16,39,137769
15509,956,973,,,13231,,16,16,39,137770
15510,1095,1127,,,13231,,16,16,41,137771
15511,1151,1165,,,13231,,16,16,41,137772
15512,1636,1644,,,13231,,16,16,39,137773
15513,32,36,,,13219,,16,16,40,137774
15514,229,233,,,13219,,16,16,40,137775
15515,235,245,,,13219,,16,16,40,137776
15516,249,256,,,13219,,16,16,40,137777
15517,324,331,,,13219,,16,16,40,137778
15518,516,520,,,13219,,16,16,40,137779
15519,624,631,,,13219,,16,16,40,137780
15520,642,661,,,13219,,16,16,41,137781
15521,768,795,,,13219,,16,16,41,137782
15522,820,845,,,13219,,16,16,41,137783
15523,917,930,,,13219,,16,16,41,137784
15524,999,1015,,,13219,,16,16,41,137785
15525,1020,1037,,,13219,,16,16,41,137786
15526,1080,1117,,,13219,,16,16,41,137787
15527,1327,1352,,,13219,,16,16,41,137788
15528,9,32,,,13595,,16,16,39,137789
15529,89,98,,,13595,,16,16,40,137790
15530,127,137,,,13595,,16,16,41,137791
15531,156,161,,,13595,,16,16,40,137792
15532,276,285,,,13595,,16,16,40,137793
15533,414,432,,,13595,,16,16,41,137794
15534,569,601,,,13595,,16,16,41,137795
15535,990,1010,,,13595,,16,16,40,137796
15536,1109,1116,,,13595,,16,16,40,137797
15537,1767,1791,,,13595,,16,16,41,137798
15538,2042,2056,,,13595,,16,16,40,137799
15539,2085,2093,,,13595,,16,16,40,137800
15540,49,61,,,13555,,16,16,39,137801
15541,104,115,,,13555,,16,16,39,137802
15542,151,164,,,13555,,16,16,39,137803
15544,210,233,,,13555,,16,16,39,137805
15545,299,309,,,13555,,16,16,41,137806
15546,434,453,,,13555,,16,16,41,137807
15547,529,557,,,13555,,16,16,41,137808
15548,711,728,,,13555,,16,16,39,137809
15549,1109,1122,,,13555,,16,16,39,137810
15550,1151,1177,,,13555,,16,16,41,137811
15551,1236,1242,,,13555,,16,16,40,137812
15552,1274,1297,,,13555,,16,16,41,137813
15553,1325,1347,,,13555,,16,16,41,137814
15554,1005,1025,,,13555,,16,16,41,137815
15555,1454,1470,,,13555,,16,16,41,137816
15556,1501,1514,,,13555,,16,16,41,137817
15557,1967,1983,,,13555,,16,16,39,137818
15558,2180,2184,,,13555,,16,16,40,137819
15559,2205,2213,,,13555,,16,16,40,137820
15560,2546,2560,,,13555,,16,16,41,137821
15561,83,87,,,13783,,16,16,40,137822
15562,112,121,,,13783,,16,16,40,137823
15563,143,170,,,13783,,16,16,41,137824
15564,307,325,,,13783,,16,16,41,137825
15565,330,344,,,13783,,16,16,41,137826
15566,406,426,,,13783,,16,16,41,137827
15567,460,478,,,13783,,16,16,41,137828
15568,682,700,,,13783,,16,16,39,137829
15569,52,65,,,13737,,16,16,39,137830
15570,73,83,,,13737,,16,16,39,137831
15571,138,151,,,13737,,16,16,41,137832
15572,245,252,,,13737,,16,16,41,137833
15573,321,331,,,13737,,16,16,41,137834
15574,367,389,,,13737,,16,16,41,137835
15576,501,513,,,13737,,16,16,40,137837
15577,549,560,,,13737,,16,16,40,137838
15578,793,798,,,13737,,16,16,40,137839
15579,800,808,,,13737,,16,16,40,137840
15580,812,820,,,13737,,16,16,40,137841
15581,954,961,,,13737,,16,16,41,137842
15582,1687,1716,,,13737,,16,16,41,137843
15583,1754,1768,,,13737,,16,16,41,137844
15584,1777,1793,,,13737,,16,16,41,137845
15585,1875,1882,,,13737,,16,16,40,137846
15586,1986,1998,,,13737,,16,16,39,137847
15587,2003,2013,,,13737,,16,16,40,137848
15588,11,52,,,57766,,16,16,39,137849
15589,112,117,,,57766,,16,16,40,137850
15590,278,294,,,57766,,16,16,41,137851
15591,100,103,,,58327,,16,16,41,137852
15592,136,143,,,58327,,16,16,39,137853
15593,156,166,,,58327,,16,16,39,137854
15594,272,278,,,58327,,16,16,41,137855
15595,299,310,,,58327,,16,16,39,137856
15596,451,454,,,58327,,16,16,41,137857
15597,498,505,,,58327,,16,16,39,137858
15598,517,525,,,58327,,16,16,39,137859
15599,527,537,,,58327,,16,16,39,137860
15600,542,557,,,58327,,16,16,39,137861
15601,616,629,,,58327,,16,16,39,137862
15602,631,641,,,58327,,16,16,39,137863
15603,643,667,,,58327,,16,16,39,137864
15604,669,691,,,58327,,16,16,39,137865
15605,696,720,,,58327,,16,16,39,137866
15606,177,196,,,58332,,16,16,41,137867
15607,248,264,,,58332,,16,16,41,137868
15608,293,306,,,58332,,16,16,41,137869
15609,354,367,,,58332,,16,16,39,137870
15610,395,410,,,58332,,16,16,41,137871
15611,757,775,,,58332,,16,16,39,137872
15612,290,310,,,58337,,16,16,41,137873
15613,341,365,,,58337,,16,16,41,137874
15614,118,154,,,16631,,16,16,39,138201
15615,354,361,,,16631,,16,16,40,138205
15616,649,663,,,16631,,16,16,39,138207
15617,822,836,,,16631,,16,16,41,138208
15618,853,858,,,16631,,16,16,40,138209
15619,1180,1195,,,16631,,16,16,41,138210
15620,1787,1804,,,16631,,16,16,41,138216
15621,1994,2015,,,16631,,16,16,41,138217
15622,2082,2092,,,16631,,16,16,40,138218
15623,2096,2103,,,16631,,16,16,40,138219
15624,2165,2205,,,16631,,16,16,41,138220
15625,2235,2272,,,16631,,16,16,41,138221
15626,2283,2297,,,16631,,16,16,41,138222
15627,57,71,,,16423,,16,16,39,138223
15628,158,169,,,16423,,16,16,39,138224
15629,190,199,,,16423,,16,16,39,138225
15630,237,258,,,16423,,16,16,41,138226
15631,272,299,,,16423,,16,16,41,138227
15632,374,378,,,16423,,16,16,40,138228
15633,457,467,,,16423,,16,16,40,138229
15634,486,499,,,16423,,16,16,40,138230
15635,553,565,,,16423,,16,16,40,138231
15636,1273,1285,,,16423,,16,16,39,138232
15637,1327,1339,,,16423,,16,16,40,138233
15638,1418,1423,,,16423,,16,16,40,138234
15639,1738,1746,,,16423,,16,16,40,138235
15641,2094,2121,,,16423,,16,16,39,138237
15642,2155,2167,,,16423,,16,16,39,138238
15643,40,47,,,16387,,16,16,39,138246
15644,124,136,,,16387,,16,16,40,138247
15645,148,166,,,16387,,16,16,41,138248
15646,207,232,,,16387,,16,16,41,138249
15647,358,370,,,16387,,16,16,41,138250
15648,391,425,,,16387,,16,16,41,138251
15649,480,492,,,16387,,16,16,40,138252
15650,678,685,,,16387,,16,16,41,138253
15651,811,834,,,16387,,16,16,41,138254
15652,877,934,,,16387,,16,16,41,138255
15653,969,998,,,16387,,16,16,41,138260
15654,1008,1020,,,16387,,16,16,41,138261
15655,1076,1098,,,16387,,16,16,41,138262
15656,1122,1133,,,16387,,16,16,41,138263
15657,1208,1219,,,16387,,16,16,39,138264
15658,1674,1696,,,16387,,16,16,41,138265
15659,43,49,,,16809,,16,16,39,138266
15660,94,110,,,16809,,16,16,41,138271
15661,139,174,,,16809,,16,16,41,138272
15662,199,232,,,16809,,16,16,41,138273
15663,305,328,,,16809,,16,16,41,138274
15664,413,465,,,16809,,16,16,41,138275
15665,471,476,,,16809,,16,16,40,138276
15666,1012,1069,,,16809,,16,16,41,138277
15667,1117,1122,,,16809,,16,16,40,138278
15668,1162,1165,,,16809,,16,16,40,138279
15670,1329,1352,,,16809,,16,16,40,138281
15671,1372,1392,,,16809,,16,16,40,138282
15672,2274,2301,,,16809,,16,16,39,138283
15673,20,44,,,16743,,16,16,41,138284
15674,75,105,,,16743,,16,16,41,138285
15675,110,138,,,16743,,16,16,39,138286
15676,143,155,,,16743,,16,16,39,138287
15677,256,266,,,16743,,16,16,39,138288
15678,330,335,,,16743,,16,16,40,138289
15679,399,410,,,16743,,16,16,39,138290
15680,455,478,,,16743,,16,16,41,138291
15681,547,555,,,16743,,16,16,40,138292
15682,566,570,,,16743,,16,16,40,138293
15683,573,580,,,16743,,16,16,40,138294
15684,582,593,,,16743,,16,16,40,138295
15685,597,604,,,16743,,16,16,40,138296
15686,664,709,,,16743,,16,16,41,138297
15687,729,793,,,16743,,16,16,41,138298
15688,825,852,,,16743,,16,16,41,138299
15689,871,883,,,16743,,16,16,39,138300
15690,929,955,,,16743,,16,16,41,138301
15691,1682,1693,,,16743,,16,16,39,138302
15692,1893,1914,,,16743,,16,16,41,138303
15693,1927,1977,,,16743,,16,16,41,138304
15694,2005,2047,,,16743,,16,16,41,138305
15695,2116,2135,,,16743,,16,16,41,138306
15696,2171,2195,,,16743,,16,16,41,138307
15697,82,86,,,16955,,16,16,40,138308
15698,98,103,,,16955,,16,16,40,138309
15699,151,161,,,16955,,16,16,41,138310
15700,235,244,,,16955,,16,16,40,138311
15701,273,278,,,16955,,16,16,40,138312
15702,348,353,,,16955,,16,16,40,138313
15703,367,376,,,16955,,16,16,40,138314
15704,465,494,,,16955,,16,16,41,138315
15705,506,534,,,16955,,16,16,41,138317
15706,583,608,,,16955,,16,16,41,138319
15707,691,725,,,16955,,16,16,41,138320
15708,809,834,,,16955,,16,16,41,138321
15709,887,917,,,16955,,16,16,41,138322
15710,972,1012,,,16955,,16,16,41,138324
15711,1063,1080,,,16955,,16,16,39,138325
15712,1208,1240,,,16955,,16,16,41,138326
15713,1497,1538,,,16955,,16,16,41,138327
15714,1588,1624,,,16955,,16,16,41,138328
15715,2004,2014,,,16955,,16,16,40,138330
15716,2100,2114,,,16955,,16,16,39,138331
15717,57,66,,,16947,,16,16,39,138332
15718,185,214,,,16947,,16,16,41,138333
15719,295,322,,,16947,,16,16,41,138334
15720,376,396,,,16947,,16,16,41,138335
15721,895,901,,,16947,,16,16,40,138336
15722,986,998,,,16947,,16,16,41,138337
15723,1035,1058,,,16947,,16,16,41,138338
15724,1174,1195,,,16947,,16,16,41,138339
15725,1312,1324,,,16947,,16,16,39,138340
15726,45,52,,,17127,,16,16,40,138342
15727,107,113,,,17127,,16,16,40,138343
15728,181,191,,,17127,,16,16,40,138344
15729,265,311,,,17127,,16,16,41,138345
15730,315,320,,,17127,,16,16,40,138346
15731,348,352,,,17127,,16,16,40,138347
15732,397,400,,,17127,,16,16,40,138348
15733,421,446,,,17127,,16,16,41,138349
15734,1266,1284,,,17127,,16,16,41,138350
15735,126,136,,,58391,,16,16,41,138351
15736,188,216,,,58391,,16,16,41,138352
15737,220,236,,,58391,,16,16,40,138353
15738,172,183,,,17547,,16,16,40,138354
15739,220,228,,,17547,,16,16,40,138355
15740,258,278,,,17547,,16,16,41,138356
15741,295,305,,,17547,,16,16,41,138357
15742,509,512,,,17547,,16,16,40,138358
15743,554,614,,,17547,,16,16,41,138359
15744,672,704,,,17547,,16,16,41,138360
15745,762,801,,,17547,,16,16,41,138361
15746,929,961,,,17547,,16,16,41,138362
15747,1026,1038,,,17547,,16,16,40,138363
15748,1195,1201,,,17547,,16,16,40,138364
15749,1545,1551,,,17547,,16,16,40,138365
15750,1555,1578,,,17547,,16,16,41,138366
15751,2198,2226,,,17547,,16,16,41,138367
15752,2239,2268,,,17547,,16,16,41,138368
15753,2316,2364,,,17547,,16,16,41,138369
15754,2422,2430,,,17547,,16,16,40,138370
15755,2515,2527,,,17547,,16,16,39,138371
15756,2573,2582,,,17547,,16,16,40,138372
15757,2719,2743,,,17547,,16,16,41,138373
15758,2853,2869,,,17547,,16,16,41,138374
15759,2902,2918,,,17547,,16,16,41,138375
15760,19,26,,,17689,,16,16,39,138376
15761,40,55,,,17689,,16,16,39,138377
15762,428,443,,,17689,,16,16,40,138378
15763,65,75,,,47676,,16,16,41,138379
15764,110,120,,,47676,,16,16,41,138380
15765,206,233,,,47676,,16,16,41,138381
15766,246,294,,,47676,,16,16,41,138382
15767,357,391,,,47676,,16,16,41,138383
15768,844,856,,,47676,,16,16,39,138384
15769,894,900,,,47676,,16,16,39,138385
15770,22,31,,,17793,,16,16,39,138386
15771,69,82,,,17793,,16,16,39,138387
15772,146,176,,,17793,,16,16,41,138388
15773,190,203,,,17793,,16,16,39,138389
15774,520,563,,,17793,,16,16,41,138390
15775,625,645,,,17793,,16,16,39,138391
15776,666,674,,,17793,,16,16,40,138392
15777,36,56,,,17743,,16,16,41,138393
15778,86,99,,,17743,,16,16,39,138394
15779,126,145,,,17743,,16,16,41,138395
15780,307,316,,,17743,,16,16,41,138396
15781,503,508,,,17743,,16,16,40,138397
15782,552,558,,,17743,,16,16,40,138398
15783,616,638,,,17743,,16,16,39,138399
15784,665,672,,,17743,,16,16,39,138400
15785,727,733,,,17743,,16,16,39,138401
15786,789,800,,,17743,,16,16,39,138402
15787,802,828,,,17743,,16,16,39,138403
15788,892,913,,,17743,,16,16,41,138404
15789,1111,1119,,,17743,,16,16,39,138405
15790,1172,1199,,,17743,,16,16,39,138406
15791,1246,1273,,,17743,,16,16,39,138407
15792,1292,1302,,,17743,,16,16,39,138408
15793,1511,1534,,,17743,,16,16,39,138409
15794,1539,1548,,,17743,,16,16,39,138410
15795,71,79,,,17973,,16,16,40,138411
15796,112,122,,,17973,,16,16,41,138412
15797,144,192,,,17973,,16,16,41,138413
15798,305,318,,,17973,,16,16,41,138414
15799,323,327,,,17973,,16,16,40,138415
15800,480,504,,,17973,,16,16,41,138416
15801,623,644,,,17973,,16,16,39,138417
15802,763,795,,,17973,,16,16,39,138418
15803,1260,1280,,,17973,,16,16,39,138419
15804,1363,1374,,,17973,,16,16,40,138420
15805,1534,1542,,,17973,,16,16,39,138421
15806,1712,1719,,,17973,,16,16,39,138422
15807,2158,2169,,,17973,,16,16,39,138423
15808,2275,2294,,,17973,,16,16,41,138424
15809,19,28,,,17933,,16,16,39,138425
15810,117,135,,,17933,,16,16,39,138426
15811,288,296,,,17933,,16,16,40,138427
15812,363,397,,,17933,,16,16,41,138428
15813,468,499,,,17933,,16,16,41,138429
15814,665,671,,,17933,,16,16,40,138430
15815,680,694,,,17933,,16,16,40,138431
15816,1037,1046,,,17933,,16,16,41,138432
15817,1149,1155,,,17933,,16,16,40,138433
15818,1392,1401,,,17933,,16,16,40,138434
15819,1901,1917,,,17933,,16,16,39,138435
15820,2124,2135,,,17933,,16,16,40,138436
15821,2168,2171,,,17933,,16,16,40,138437
15822,121,131,,,18131,,16,16,41,138438
15823,337,360,,,18131,,16,16,41,138439
15824,467,472,,,18131,,16,16,40,138440
15825,31,41,,,18517,,16,16,40,138441
15826,56,81,,,18517,,16,16,41,138442
15827,99,130,,,18517,,16,16,41,138443
15828,169,203,,,18517,,16,16,41,138444
15829,207,210,,,18517,,16,16,40,138445
15830,267,283,,,18517,,16,16,41,138446
15831,367,377,,,18517,,16,16,40,138447
15832,431,450,,,18517,,16,16,41,138448
15833,464,486,,,18517,,16,16,41,138449
15834,767,784,,,18517,,16,16,39,138450
15835,67,71,,,18489,,16,16,40,138451
15836,246,253,,,18489,,16,16,40,138452
15837,261,270,,,18489,,16,16,40,138453
15838,282,287,,,18489,,16,16,40,138454
15839,302,311,,,18489,,16,16,40,138455
15840,399,406,,,18489,,16,16,40,138456
15841,1427,1433,,,18489,,16,16,40,138457
15842,1637,1643,,,18489,,16,16,40,138458
15843,1654,1659,,,18489,,16,16,40,138459
15844,2078,2088,,,18489,,16,16,39,138460
15845,2098,2108,,,18489,,16,16,39,138461
15846,2110,2121,,,18489,,16,16,39,138462
15847,2167,2174,,,18489,,16,16,39,138463
15848,2479,2509,,,18489,,16,16,41,138464
15849,91,101,,,18461,,16,16,41,138465
15850,120,131,,,18461,,16,16,41,138466
15851,361,375,,,18461,,16,16,41,138467
15852,300,315,,,18461,,16,16,41,138468
15853,435,445,,,18461,,16,16,41,138469
15854,551,555,,,18461,,16,16,40,138470
15855,608,639,,,18461,,16,16,41,138471
15856,785,798,,,18461,,16,16,41,138472
15857,690,697,,,18461,,16,16,40,138473
15858,717,724,,,18461,,16,16,40,138474
15859,728,737,,,18461,,16,16,40,138475
15860,835,846,,,18461,,16,16,41,138476
15861,875,902,,,18461,,16,16,41,138477
15862,102,131,,,18291,,16,16,41,138478
15863,135,151,,,18291,,16,16,40,138479
15864,215,220,,,18291,,16,16,40,138480
15865,309,315,,,18291,,16,16,40,138481
15866,334,339,,,18291,,16,16,40,138482
15867,418,433,,,18291,,16,16,39,138483
15868,437,447,,,18291,,16,16,39,138484
15869,654,693,,,18291,,16,16,41,138485
15870,841,851,,,18291,,16,16,40,138486
15871,886,897,,,18291,,16,16,40,138487
15872,939,948,,,18291,,16,16,40,138488
15873,77,82,,,58396,,16,16,40,138489
15874,86,99,,,58396,,16,16,41,138490
15875,239,249,,,58396,,16,16,40,138491
15876,263,267,,,58396,,16,16,40,138492
15877,301,316,,,58396,,16,16,41,138493
15878,362,387,,,58396,,16,16,41,138494
15879,68,78,,,18910,,16,16,39,138495
15880,99,111,,,18910,,16,16,39,138496
15881,931,940,,,18910,,16,16,40,138497
15882,953,957,,,18910,,16,16,40,138498
15883,1186,1206,,,18910,,16,16,41,138499
15884,1215,1225,,,18910,,16,16,39,138500
15885,1234,1254,,,18910,,16,16,41,138501
15886,1437,1449,,,18910,,16,16,39,138502
15887,13,47,,,19336,,16,16,41,138503
15888,63,67,,,19336,,16,16,40,138504
15889,299,301,,,19336,,16,16,40,138505
15890,53,67,,,19326,,16,16,39,138506
15891,135,145,,,19326,,16,16,41,138507
15892,197,202,,,19326,,16,16,40,138508
15893,327,359,,,19326,,16,16,41,138509
15894,420,436,,,19326,,16,16,41,138510
15895,535,542,,,19326,,16,16,39,138511
15896,548,555,,,19326,,16,16,39,138512
15897,603,618,,,19326,,16,16,39,138513
15898,43,49,,,22834,,16,16,40,138514
15899,147,152,,,22834,,16,16,41,138515
15900,188,195,,,22834,,16,16,40,138516
15901,273,281,,,22834,,16,16,40,138517
15902,365,395,,,22834,,16,16,41,138518
15903,506,525,,,22834,,16,16,41,138519
15904,635,639,,,22834,,16,16,40,138520
15905,22,45,,,22824,,16,16,41,138521
15906,124,134,,,22824,,16,16,41,138522
15907,150,158,,,22824,,16,16,40,138523
15908,207,216,,,22824,,16,16,41,138524
15909,245,266,,,22824,,16,16,41,138525
15910,333,347,,,22824,,16,16,41,138526
15911,380,389,,,22824,,16,16,41,138527
15912,394,413,,,22824,,16,16,41,138528
15913,419,423,,,22824,,16,16,40,138529
15914,450,461,,,22824,,16,16,40,138530
15915,481,488,,,22824,,16,16,40,138531
15916,566,570,,,22824,,16,16,40,138532
15917,609,623,,,22824,,16,16,41,138533
15918,627,634,,,22824,,16,16,40,138534
15919,659,672,,,22824,,16,16,41,138535
15920,700,713,,,22824,,16,16,41,138536
15921,717,723,,,22824,,16,16,40,138537
15922,758,777,,,22824,,16,16,41,138538
15923,676,681,,,22824,,16,16,40,138539
15924,781,785,,,22824,,16,16,40,138540
15925,817,827,,,22824,,16,16,41,138541
15926,831,844,,,22824,,16,16,40,138542
15927,886,891,,,22824,,16,16,41,138543
15928,37,42,,,22756,,16,16,40,138544
15929,101,127,,,22756,,16,16,41,138545
15930,203,225,,,22756,,16,16,41,138546
15931,258,268,,,22756,,16,16,41,138547
15932,299,321,,,22756,,16,16,41,138548
15933,344,359,,,22756,,16,16,41,138549
15934,464,483,,,22756,,16,16,41,138550
15935,503,514,,,22756,,16,16,41,138551
15936,580,591,,,22756,,16,16,40,138552
15937,757,781,,,22756,,16,16,41,138553
15938,794,816,,,22756,,16,16,41,138554
15939,35,46,,,22732,,16,16,40,138555
15940,176,182,,,22732,,16,16,40,138556
15941,233,246,,,22732,,16,16,41,138557
15942,340,354,,,22732,,16,16,41,138558
15943,488,534,,,22732,,16,16,41,138559
15944,951,967,,,22732,,16,16,41,138560
15945,1010,1015,,,22732,,16,16,39,138561
15946,1216,1221,,,22732,,16,16,40,138562
15947,1294,1303,,,22732,,16,16,39,138563
15948,1339,1345,,,22732,,16,16,40,138564
15949,1445,1450,,,22732,,16,16,40,138565
15950,9,16,,,22660,,16,16,40,138566
15951,30,35,,,22660,,16,16,40,138567
15952,40,47,,,22660,,16,16,39,138568
15953,84,94,,,22660,,16,16,41,138569
